fips,quantile,coverage,error,n_predictions
29083,0.5,0.5108433734939759,0.010843373493975905,830
29083,0.6,0.6168674698795181,0.01686746987951815,830
29083,0.7,0.7036144578313253,0.0036144578313253017,830
29083,0.8,0.791566265060241,0.008433734939759074,830
29083,0.9,0.8939759036144578,0.006024096385542244,830
31085,0.1,0.1288888888888889,0.02888888888888888,450
31085,0.2,0.2644444444444444,0.06444444444444442,450
31085,0.3,0.3088888888888889,0.00888888888888889,450
31085,0.4,0.4111111111111111,0.011111111111111072,450
31085,0.5,0.5111111111111111,0.011111111111111072,450
31085,0.6,0.5955555555555555,0.004444444444444473,450
31085,0.7,0.6955555555555556,0.004444444444444362,450
31085,0.8,0.8066666666666666,0.006666666666666599,450
31085,0.9,0.9133333333333333,0.013333333333333308,450
8033,0.1,0.13275862068965516,0.032758620689655155,580
8033,0.2,0.2293103448275862,0.029310344827586182,580
8033,0.3,0.30517241379310345,0.005172413793103459,580
8033,0.4,0.3810344827586207,0.018965517241379348,580
8033,0.5,0.49310344827586206,0.006896551724137945,580
8033,0.6,0.5879310344827586,0.012068965517241348,580
8033,0.7,0.6827586206896552,0.01724137931034475,580
8033,0.8,0.7948275862068965,0.005172413793103514,580
8033,0.9,0.8827586206896552,0.017241379310344862,580
29017,0.1,0.1037037037037037,0.003703703703703695,270
29017,0.2,0.2,0.0,270
29017,0.3,0.3296296296296296,0.029629629629629617,270
29017,0.4,0.4444444444444444,0.0444444444444444,270
29017,0.5,0.5148148148148148,0.014814814814814836,270
29017,0.6,0.5925925925925926,0.007407407407407418,270
29017,0.7,0.7074074074074074,0.007407407407407418,270
29017,0.8,0.7925925925925926,0.007407407407407418,270
29017,0.9,0.8740740740740741,0.025925925925925908,270
28131,0.1,0.11645569620253164,0.016455696202531636,790
28131,0.2,0.18860759493670887,0.011392405063291144,790
28131,0.3,0.25316455696202533,0.046835443037974656,790
28131,0.4,0.37848101265822787,0.021518987341772156,790
28131,0.5,0.5088607594936709,0.008860759493670933,790
28131,0.6,0.6278481012658228,0.027848101265822822,790
28131,0.7,0.7139240506329114,0.013924050632911467,790
28131,0.8,0.7873417721518987,0.012658227848101333,790
28131,0.9,0.8645569620253165,0.03544303797468351,790
31009,0.1,0.09,0.010000000000000009,200
31009,0.2,0.23,0.03,200
31009,0.3,0.33,0.030000000000000027,200
31009,0.4,0.385,0.015000000000000013,200
31009,0.5,0.455,0.044999999999999984,200
31009,0.6,0.585,0.015000000000000013,200
31009,0.7,0.685,0.014999999999999902,200
31009,0.8,0.805,0.0050000000000000044,200
31009,0.9,0.925,0.025000000000000022,200
28037,0.1,0.16428571428571428,0.06428571428571428,140
28037,0.2,0.2714285714285714,0.0714285714285714,140
28037,0.3,0.3357142857142857,0.0357142857142857,140
28037,0.4,0.39285714285714285,0.007142857142857173,140
28037,0.5,0.5142857142857142,0.014285714285714235,140
28037,0.6,0.6142857142857143,0.014285714285714346,140
28037,0.7,0.6357142857142857,0.06428571428571428,140
28037,0.8,0.7571428571428571,0.04285714285714293,140
28037,0.9,0.8357142857142857,0.06428571428571428,140
28129,0.1,0.1391304347826087,0.03913043478260869,460
28129,0.2,0.2108695652173913,0.010869565217391297,460
28129,0.3,0.2891304347826087,0.010869565217391297,460
28129,0.4,0.3760869565217391,0.023913043478260898,460
28129,0.5,0.49130434782608695,0.008695652173913049,460
28129,0.6,0.6347826086956522,0.034782608695652195,460
28129,0.7,0.7260869565217392,0.026086956521739202,460
28129,0.8,0.8130434782608695,0.01304347826086949,460
28129,0.9,0.8869565217391304,0.013043478260869601,460
28021,0.1,0.16666666666666666,0.06666666666666665,120
28021,0.2,0.25833333333333336,0.05833333333333335,120
28021,0.3,0.26666666666666666,0.033333333333333326,120
28021,0.4,0.30833333333333335,0.09166666666666667,120
28021,0.5,0.39166666666666666,0.10833333333333334,120
28021,0.6,0.4083333333333333,0.19166666666666665,120
28021,0.7,0.5583333333333333,0.1416666666666666,120
28021,0.8,0.8166666666666667,0.016666666666666607,120
28021,0.9,0.9666666666666667,0.06666666666666665,120
28005,0.1,0.1,0.0,170
28005,0.2,0.17647058823529413,0.023529411764705882,170
28005,0.3,0.2529411764705882,0.047058823529411764,170
28005,0.4,0.32941176470588235,0.07058823529411767,170
28005,0.5,0.4411764705882353,0.05882352941176472,170
28005,0.6,0.5058823529411764,0.09411764705882353,170
28005,0.7,0.6764705882352942,0.0235294117647058,170
28005,0.8,0.7823529411764706,0.01764705882352946,170
28005,0.9,0.8705882352941177,0.02941176470588236,170
30055,0.1,0.11304347826086956,0.01304347826086956,460
30055,0.2,0.17173913043478262,0.028260869565217395,460
30055,0.3,0.27391304347826084,0.026086956521739146,460
30055,0.4,0.34130434782608693,0.05869565217391309,460
30055,0.5,0.4369565217391304,0.06304347826086959,460
30055,0.6,0.6130434782608696,0.013043478260869601,460
30055,0.7,0.7260869565217392,0.026086956521739202,460
30055,0.8,0.8239130434782609,0.023913043478260843,460
30055,0.9,0.8847826086956522,0.01521739130434785,460
28061,0.1,0.1072463768115942,0.0072463768115941934,690
28061,0.2,0.20144927536231885,0.0014492753623188415,690
28061,0.3,0.2768115942028985,0.023188405797101463,690
28061,0.4,0.3681159420289855,0.03188405797101451,690
28061,0.5,0.4826086956521739,0.017391304347826098,690
28061,0.6,0.6086956521739131,0.008695652173913104,690
28061,0.7,0.7014492753623188,0.0014492753623188692,690
