fips,filename,row_count,file_size_bytes,file_size_mb
39061,fips_39061.csv,63806,56856846,54.22
39063,fips_39063.csv,3654,3214741,3.07
39065,fips_39065.csv,2422,2109176,2.01
39067,fips_39067.csv,980,844108,0.81
39069,fips_39069.csv,2046,1779099,1.7
39071,fips_39071.csv,3313,2909753,2.77
39073,fips_39073.csv,1989,1727430,1.65
39075,fips_39075.csv,2129,1815853,1.73
39077,fips_39077.csv,4128,3673897,3.5
39079,fips_39079.csv,2836,2451472,2.34
39081,fips_39081.csv,4694,4097686,3.91
39083,fips_39083.csv,5349,4627454,4.41
39085,fips_39085.csv,15907,14373567,13.71
39087,fips_39087.csv,3729,3298258,3.15
39089,fips_39089.csv,12976,11307038,10.78
39091,fips_39091.csv,4392,3813136,3.64
39093,fips_39093.csv,20609,18219248,17.38
39095,fips_39095.csv,23211,20320851,19.38
39097,fips_39097.csv,2703,2409118,2.3
39099,fips_39099.csv,14892,13411860,12.79
39101,fips_39101.csv,4970,4281595,4.08
39103,fips_39103.csv,12348,10943392,10.44
39105,fips_39105.csv,1506,1281992,1.22
39107,fips_39107.csv,2213,1897940,1.81
39109,fips_39109.csv,10148,8919464,8.51
39111,fips_39111.csv,380,329108,0.31
39113,fips_39113.csv,41926,37204090,35.48
39115,fips_39115.csv,1126,976945,0.93
39117,fips_39117.csv,1248,1092897,1.04
39119,fips_39119.csv,6971,6137098,5.85
39121,fips_39121.csv,781,661716,0.63
39123,fips_39123.csv,3255,2841647,2.71
39125,fips_39125.csv,1585,1394907,1.33
39127,fips_39127.csv,2221,1947982,1.86
39129,fips_39129.csv,2772,2346082,2.24
39131,fips_39131.csv,1750,1507510,1.44
39133,fips_39133.csv,10016,8926895,8.51
39135,fips_39135.csv,3336,2947872,2.81
39137,fips_39137.csv,1619,1388447,1.32
39139,fips_39139.csv,10216,8985239,8.57
39141,fips_39141.csv,6035,5243955,5.0
39143,fips_39143.csv,3451,3069532,2.93
39145,fips_39145.csv,4039,3486634,3.33
39147,fips_39147.csv,4121,3566770,3.4
39149,fips_39149.csv,3030,2655796,2.53
39151,fips_39151.csv,26245,23066670,22.0
39153,fips_39153.csv,46225,40740135,38.85
39155,fips_39155.csv,13453,12047526,11.49
39157,fips_39157.csv,6830,6009814,5.73
39159,fips_39159.csv,3640,3147082,3.0
39161,fips_39161.csv,2114,1858322,1.77
39163,fips_39163.csv,627,531787,0.51
39165,fips_39165.csv,17794,15399672,14.69
39167,fips_39167.csv,4512,3966373,3.78
39169,fips_39169.csv,8267,7207651,6.87
39171,fips_39171.csv,2504,2192290,2.09
39173,fips_39173.csv,9627,8559062,8.16
39175,fips_39175.csv,1703,1490146,1.42
40001,fips_40001.csv,643,413302,0.39
40003,fips_40003.csv,209,186729,0.18
40005,fips_40005.csv,297,241994,0.23
40007,fips_40007.csv,200,172923,0.16
40009,fips_40009.csv,1868,1629903,1.55
40011,fips_40011.csv,504,446154,0.43
40013,fips_40013.csv,3748,3091049,2.95
40015,fips_40015.csv,1236,1035839,0.99
40017,fips_40017.csv,24135,18217547,17.37
40019,fips_40019.csv,2184,1924057,1.83
40021,fips_40021.csv,3994,3183876,3.04
40023,fips_40023.csv,648,554644,0.53
40025,fips_40025.csv,50,45475,0.04
40027,fips_40027.csv,25345,21670167,20.67
40029,fips_40029.csv,282,235824,0.22
40031,fips_40031.csv,7882,6813525,6.5
40033,fips_40033.csv,259,229583,0.22
40035,fips_40035.csv,742,653176,0.62
40037,fips_40037.csv,6243,5403494,5.15
40039,fips_40039.csv,1566,1369480,1.31
40041,fips_40041.csv,4885,4127038,3.94
40043,fips_40043.csv,224,197385,0.19
40045,fips_40045.csv,144,131581,0.13
40047,fips_40047.csv,4891,4281283,4.08
40049,fips_40049.csv,1842,1585860,1.51
40051,fips_40051.csv,4553,3660728,3.49
40053,fips_40053.csv,228,201845,0.19
40055,fips_40055.csv,354,308196,0.29
40057,fips_40057.csv,112,99025,0.09
40059,fips_40059.csv,190,171867,0.16
40061,fips_40061.csv,865,754645,0.72
40063,fips_40063.csv,695,607448,0.58
40065,fips_40065.csv,2510,2156240,2.06
40067,fips_40067.csv,139,124428,0.12
40069,fips_40069.csv,521,425655,0.41
40071,fips_40071.csv,3968,3497664,3.34
40073,fips_40073.csv,796,683937,0.65
40075,fips_40075.csv,587,521703,0.5
40077,fips_40077.csv,367,315407,0.3
40079,fips_40079.csv,3911,3375173,3.22
40081,fips_40081.csv,2433,2120862,2.02
40083,fips_40083.csv,4657,3725745,3.55
40085,fips_40085.csv,684,598167,0.57
40087,fips_40087.csv,3873,2906149,2.77
40089,fips_40089.csv,2408,1677894,1.6
40091,fips_40091.csv,1844,1561136,1.49
40093,fips_40093.csv,368,330803,0.32
40095,fips_40095.csv,1462,1189616,1.13
40097,fips_40097.csv,2932,2524448,2.41
40099,fips_40099.csv,941,789848,0.75
40101,fips_40101.csv,4155,3577247,3.41
40103,fips_40103.csv,1040,893759,0.85
40105,fips_40105.csv,482,412850,0.39
40107,fips_40107.csv,384,336901,0.32
40109,fips_40109.csv,75441,65395294,62.37
40111,fips_40111.csv,1472,1269072,1.21
40113,fips_40113.csv,3869,3323336,3.17
40115,fips_40115.csv,2649,2337351,2.23
40117,fips_40117.csv,939,820820,0.78
40119,fips_40119.csv,6178,5196863,4.96
40121,fips_40121.csv,2796,2426810,2.31
40123,fips_40123.csv,3490,3028457,2.89
40125,fips_40125.csv,6098,5142656,4.9
40127,fips_40127.csv,375,306582,0.29
40129,fips_40129.csv,126,111231,0.11
40131,fips_40131.csv,11252,9791774,9.34
40133,fips_40133.csv,952,837815,0.8
40135,fips_40135.csv,2998,2338228,2.23
40137,fips_40137.csv,3413,2968561,2.83
40139,fips_40139.csv,1023,867296,0.83
40141,fips_40141.csv,390,339339,0.32
40143,fips_40143.csv,63246,54242417,51.73
40145,fips_40145.csv,7647,6228197,5.94
40147,fips_40147.csv,5668,4941971,4.71
40149,fips_40149.csv,529,471878,0.45
40151,fips_40151.csv,613,530729,0.51
40153,fips_40153.csv,1453,1273141,1.21
41001,fips_41001.csv,2177,1876377,1.79
41003,fips_41003.csv,5263,4579686,4.37
41005,fips_41005.csv,38514,33404294,31.86
41007,fips_41007.csv,5638,4924254,4.7
41009,fips_41009.csv,4299,3750983,3.58
41011,fips_41011.csv,5026,4261453,4.06
41013,fips_41013.csv,2290,1953074,1.86
41015,fips_41015.csv,2166,1863752,1.78
41017,fips_41017.csv,16333,13963329,13.32
41019,fips_41019.csv,9167,8013725,7.64
41021,fips_41021.csv,166,146416,0.14
41023,fips_41023.csv,409,343523,0.33
41025,fips_41025.csv,456,398066,0.38
41027,fips_41027.csv,966,845724,0.81
41029,fips_41029.csv,17471,15269952,14.56
41031,fips_41031.csv,2072,1736632,1.66
41033,fips_41033.csv,6440,5669695,5.41
41035,fips_41035.csv,7540,6409790,6.11
41037,fips_41037.csv,801,680605,0.65
41039,fips_41039.csv,32565,28485798,27.17
41041,fips_41041.csv,7816,6834227,6.52
41043,fips_41043.csv,9534,8307170,7.92
41045,fips_41045.csv,2223,1846690,1.76
41047,fips_41047.csv,26675,23288637,22.21
41049,fips_41049.csv,515,413030,0.39
41051,fips_41051.csv,58879,52605687,50.17
41053,fips_41053.csv,5849,5088035,4.85
41055,fips_41055.csv,117,82231,0.08
41057,fips_41057.csv,3695,3214871,3.07
41059,fips_41059.csv,5049,4305954,4.11
41061,fips_41061.csv,2305,1979323,1.89
41063,fips_41063.csv,781,676691,0.65
41065,fips_41065.csv,2526,2189352,2.09
41067,fips_41067.csv,38354,33467059,31.92
41069,fips_41069.csv,117,103228,0.1
41071,fips_41071.csv,8072,6961747,6.64
42001,fips_42001.csv,6439,5431948,5.18
42003,fips_42003.csv,73914,64632579,61.64
42005,fips_42005.csv,3413,3003920,2.86
42007,fips_42007.csv,11351,9898008,9.44
42009,fips_42009.csv,2349,1936783,1.85
42011,fips_42011.csv,25034,21725439,20.72
42013,fips_42013.csv,6094,4981557,4.75
42015,fips_42015.csv,2606,2166324,2.07
42017,fips_42017.csv,37610,31946821,30.47
42019,fips_42019.csv,9584,8028085,7.66
42021,fips_42021.csv,7474,6149130,5.86
42023,fips_42023.csv,280,230862,0.22
42025,fips_42025.csv,4540,3784532,3.61
42027,fips_42027.csv,5827,5024525,4.79
42029,fips_42029.csv,31443,27011748,25.76
42031,fips_42031.csv,1542,1289770,1.23
42033,fips_42033.csv,4685,3838614,3.66
42035,fips_42035.csv,2173,1857294,1.77
42037,fips_42037.csv,3548,2975226,2.84
42039,fips_42039.csv,4516,3725734,3.55
42041,fips_42041.csv,14940,12795149,12.2
42043,fips_42043.csv,19798,17023659,16.24
42045,fips_42045.csv,36129,31128430,29.69
42047,fips_42047.csv,1932,1614132,1.54
42049,fips_42049.csv,14781,13020422,12.42
42051,fips_42051.csv,5710,4940557,4.71
42053,fips_42053.csv,233,191320,0.18
42055,fips_42055.csv,9233,7479274,7.13
42057,fips_42057.csv,636,532568,0.51
42059,fips_42059.csv,1181,946691,0.9
42061,fips_42061.csv,2374,2004118,1.91
42063,fips_42063.csv,4225,3636524,3.47
42065,fips_42065.csv,2600,2164224,2.06
42067,fips_42067.csv,1216,1042700,0.99
42069,fips_42069.csv,10442,8562896,8.17
42071,fips_42071.csv,25109,22163161,21.14
42073,fips_42073.csv,6057,5314673,5.07
42075,fips_42075.csv,9468,7951019,7.58
42077,fips_42077.csv,23904,20743866,19.78
42079,fips_42079.csv,19933,16366323,15.61
42081,fips_42081.csv,6149,5257156,5.01
42083,fips_42083.csv,2425,2015183,1.92
42085,fips_42085.csv,7311,5951840,5.68
42087,fips_42087.csv,2930,2545246,2.43
42089,fips_42089.csv,14537,12498266,11.92
42091,fips_42091.csv,46598,41248423,39.34
42093,fips_42093.csv,977,832054,0.79
42095,fips_42095.csv,19444,17055863,16.27
42097,fips_42097.csv,4880,3949115,3.77
42099,fips_42099.csv,2383,1991865,1.9
42101,fips_42101.csv,93527,79609236,75.92
42103,fips_42103.csv,6009,5113247,4.88
42105,fips_42105.csv,731,608303,0.58
42107,fips_42107.csv,5900,5026863,4.79
42109,fips_42109.csv,2075,1676598,1.6
42111,fips_42111.csv,2822,2497708,2.38
42113,fips_42113.csv,284,245390,0.23
42115,fips_42115.csv,1677,1387830,1.32
42117,fips_42117.csv,2590,2254574,2.15
42119,fips_42119.csv,2160,1814624,1.73
42121,fips_42121.csv,2525,2184331,2.08
42123,fips_42123.csv,1111,961747,0.92
42125,fips_42125.csv,13582,11808417,11.26
42127,fips_42127.csv,4335,3764204,3.59
42129,fips_42129.csv,18862,15712717,14.98
42131,fips_42131.csv,1642,1362611,1.3
42133,fips_42133.csv,30002,26199046,24.99
44001,fips_44001.csv,3274,2793404,2.66
44003,fips_44003.csv,12405,10581290,10.09
44005,fips_44005.csv,5013,4250513,4.05
44007,fips_44007.csv,28513,24198021,23.08
44009,fips_44009.csv,8147,6891426,6.57
45001,fips_45001.csv,1756,1457887,1.39
45003,fips_45003.csv,16643,13814169,13.17
45005,fips_45005.csv,102,82256,0.08
45007,fips_45007.csv,12418,10315064,9.84
45009,fips_45009.csv,303,248224,0.24
45011,fips_45011.csv,934,750619,0.72
45013,fips_45013.csv,24632,20557410,19.61
45015,fips_45015.csv,24587,20952567,19.98
45017,fips_45017.csv,539,451706,0.43
45019,fips_45019.csv,30720,26602603,25.37
45021,fips_45021.csv,2330,1935345,1.85
45023,fips_45023.csv,2385,1971961,1.88
45025,fips_45025.csv,1143,974639,0.93
45027,fips_45027.csv,2331,1957065,1.87
45029,fips_45029.csv,2375,2005448,1.91
45031,fips_45031.csv,3253,2763908,2.64
45033,fips_45033.csv,1026,840013,0.8
45035,fips_45035.csv,17075,13959638,13.31
45037,fips_45037.csv,1607,1341884,1.28
45039,fips_45039.csv,835,699596,0.67
45041,fips_45041.csv,10081,8688109,8.29
45043,fips_45043.csv,4584,3869526,3.69
45045,fips_45045.csv,56536,47543197,45.34
45047,fips_45047.csv,4808,3964824,3.78
45049,fips_45049.csv,557,470973,0.45
45051,fips_45051.csv,37101,31456695,30.0
45053,fips_45053.csv,2169,1784410,1.7
45055,fips_45055.csv,6590,5276255,5.03
45057,fips_45057.csv,9834,8283111,7.9
45059,fips_45059.csv,4163,3355230,3.2
45061,fips_45061.csv,220,183021,0.17
45063,fips_45063.csv,28419,23397098,22.31
45065,fips_45065.csv,536,450891,0.43
45069,fips_45069.csv,1108,900459,0.86
45071,fips_45071.csv,2170,1847739,1.76
45073,fips_45073.csv,6945,5906471,5.63
45075,fips_45075.csv,2785,2411843,2.3
45077,fips_45077.csv,9957,8454914,8.06
45079,fips_45079.csv,39119,33542121,31.99
45081,fips_45081.csv,756,636115,0.61
45083,fips_45083.csv,31567,27639869,26.36
45085,fips_45085.csv,7621,6359890,6.07
45087,fips_45087.csv,1420,1182740,1.13
45089,fips_45089.csv,627,493254,0.47
45091,fips_45091.csv,30324,25661677,24.47
46005,fips_46005.csv,1564,1281800,1.22
46015,fips_46015.csv,262,216230,0.21
46019,fips_46019.csv,624,480597,0.46
46021,fips_46021.csv,24,19731,0.02
46027,fips_46027.csv,1339,1125160,1.07
46029,fips_46029.csv,2383,1945574,1.86
46033,fips_46033.csv,1241,1082090,1.03
46035,fips_46035.csv,355,301804,0.29
46039,fips_46039.csv,299,249107,0.24
46043,fips_46043.csv,216,168258,0.16
46063,fips_46063.csv,102,86429,0.08
46065,fips_46065.csv,588,503548,0.48
46073,fips_46073.csv,118,98714,0.09
46093,fips_46093.csv,1687,1407536,1.34
46099,fips_46099.csv,9018,7855000,7.49
46103,fips_46103.csv,6756,5688109,5.42
46111,fips_46111.csv,172,135103,0.13
46115,fips_46115.csv,454,389029,0.37
46117,fips_46117.csv,275,215175,0.21
46127,fips_46127.csv,1245,1044632,1.0
46135,fips_46135.csv,1878,1617799,1.54
47001,fips_47001.csv,8568,7473573,7.13
47003,fips_47003.csv,5615,4831245,4.61
47005,fips_47005.csv,1978,1747768,1.67
47007,fips_47007.csv,853,728439,0.69
47009,fips_47009.csv,16494,14414724,13.75
47011,fips_47011.csv,9652,8197517,7.82
47013,fips_47013.csv,3761,3313155,3.16
47015,fips_47015.csv,1217,1059578,1.01
47017,fips_47017.csv,2255,1998354,1.91
47019,fips_47019.csv,5254,4683674,4.47
47021,fips_47021.csv,4242,3655445,3.49
47023,fips_47023.csv,978,842901,0.8
47025,fips_47025.csv,2703,2407745,2.3
47027,fips_47027.csv,644,561809,0.54
47029,fips_47029.csv,3015,2671346,2.55
47031,fips_47031.csv,5018,4344938,4.14
47033,fips_47033.csv,1031,913703,0.87
47035,fips_47035.csv,9638,8463925,8.07
47037,fips_47037.csv,59240,52345989,49.92
47039,fips_47039.csv,1363,1181790,1.13
47041,fips_47041.csv,3225,2839102,2.71
47043,fips_47043.csv,5541,4873781,4.65
47045,fips_47045.csv,3265,2921162,2.79
47047,fips_47047.csv,6139,5325735,5.08
47049,fips_47049.csv,2206,1882965,1.8
47051,fips_47051.csv,5279,4661557,4.45
47053,fips_47053.csv,4068,3591836,3.43
47055,fips_47055.csv,2394,2129526,2.03
47057,fips_47057.csv,1721,1500660,1.43
47059,fips_47059.csv,6460,5697279,5.43
47061,fips_47061.csv,1241,1069035,1.02
47063,fips_47063.csv,7007,6145427,5.86
47065,fips_47065.csv,39474,33328538,31.78
47067,fips_47067.csv,316,278499,0.27
47069,fips_47069.csv,1649,1474581,1.41
47071,fips_47071.csv,4025,3431232,3.27
47073,fips_47073.csv,5793,5123905,4.89
47075,fips_47075.csv,1111,992745,0.95
47077,fips_47077.csv,1696,1505886,1.44
47079,fips_47079.csv,3013,2652740,2.53
47081,fips_47081.csv,1922,1671748,1.59
47083,fips_47083.csv,760,657224,0.63
47085,fips_47085.csv,2111,1867852,1.78
47087,fips_47087.csv,1133,991024,0.95
47089,fips_47089.csv,5384,4693843,4.48
47091,fips_47091.csv,1257,1096917,1.05
47093,fips_47093.csv,56179,48497496,46.25
47095,fips_47095.csv,294,263702,0.25
47097,fips_47097.csv,1622,1436594,1.37
47099,fips_47099.csv,4498,4013853,3.83
47101,fips_47101.csv,1151,1008600,0.96
47103,fips_47103.csv,3147,2777469,2.65
47105,fips_47105.csv,7499,6430367,6.13
47107,fips_47107.csv,4904,4332936,4.13
47109,fips_47109.csv,1564,1392882,1.33
47111,fips_47111.csv,2646,2278700,2.17
47113,fips_47113.csv,10537,9246404,8.82
47115,fips_47115.csv,2932,2437619,2.32
47117,fips_47117.csv,5005,4342628,4.14
47119,fips_47119.csv,15900,13443269,12.82
47121,fips_47121.csv,1051,918277,0.88
47123,fips_47123.csv,4313,3779544,3.6
47125,fips_47125.csv,26512,22941359,21.88
47127,fips_47127.csv,580,514780,0.49
47129,fips_47129.csv,1439,1265509,1.21
47131,fips_47131.csv,2580,2320487,2.21
47133,fips_47133.csv,1880,1640202,1.56
47135,fips_47135.csv,779,657242,0.63
47137,fips_47137.csv,484,418867,0.4
47139,fips_47139.csv,1834,1604943,1.53
47141,fips_47141.csv,8015,7048804,6.72
47143,fips_47143.csv,3088,2726957,2.6
47145,fips_47145.csv,5803,5041658,4.81
47147,fips_47147.csv,9039,7897884,7.53
47149,fips_47149.csv,37480,27833818,26.54
47151,fips_47151.csv,1256,1088595,1.04
47153,fips_47153.csv,1658,1442936,1.38
47155,fips_47155.csv,16555,14068043,13.42
47157,fips_47157.csv,79464,70555665,67.29
47159,fips_47159.csv,2369,2099918,2.0
47161,fips_47161.csv,1223,1084252,1.03
47163,fips_47163.csv,17982,16017578,15.28
47165,fips_47165.csv,22212,18864428,17.99
47167,fips_47167.csv,6307,5587271,5.33
47169,fips_47169.csv,1165,1005867,0.96
47171,fips_47171.csv,1726,1517850,1.45
47173,fips_47173.csv,1890,1639960,1.56
47175,fips_47175.csv,950,778101,0.74
47177,fips_47177.csv,4541,4040059,3.85
47179,fips_47179.csv,10725,9416495,8.98
47181,fips_47181.csv,1317,1152598,1.1
47183,fips_47183.csv,2743,2438839,2.33
47185,fips_47185.csv,3295,2887323,2.75
47187,fips_47187.csv,28115,23865424,22.76
47189,fips_47189.csv,19269,15905522,15.17
48001,fips_48001.csv,1712,1474675,1.41
48005,fips_48005.csv,3260,2786459,2.66
48007,fips_48007.csv,1732,1436383,1.37
48009,fips_48009.csv,534,439560,0.42
48013,fips_48013.csv,1414,1189404,1.13
48015,fips_48015.csv,792,696636,0.66
48019,fips_48019.csv,966,812353,0.77
48021,fips_48021.csv,4313,3649510,3.48
48023,fips_48023.csv,84,74096,0.07
48025,fips_48025.csv,738,609155,0.58
48027,fips_48027.csv,24949,21883092,20.87
48029,fips_48029.csv,156481,133890910,127.69
48031,fips_48031.csv,289,247749,0.24
48033,fips_48033.csv,3,4482,0.0
48035,fips_48035.csv,1187,1021587,0.97
48037,fips_48037.csv,3908,3286525,3.13
48039,fips_48039.csv,22114,19114872,18.23
48041,fips_48041.csv,9949,8547318,8.15
48043,fips_48043.csv,524,443765,0.42
48045,fips_48045.csv,31,26300,0.03
48047,fips_48047.csv,99,85833,0.08
48049,fips_48049.csv,2456,2157741,2.06
48051,fips_48051.csv,583,473211,0.45
48053,fips_48053.csv,2230,1913512,1.82
48055,fips_48055.csv,1677,1451613,1.38
48057,fips_48057.csv,864,729666,0.7
48059,fips_48059.csv,687,573160,0.55
48061,fips_48061.csv,9215,7935570,7.57
48063,fips_48063.csv,706,619695,0.59
48065,fips_48065.csv,439,377906,0.36
48067,fips_48067.csv,729,629484,0.6
48069,fips_48069.csv,188,157166,0.15
48071,fips_48071.csv,3769,2992706,2.85
48073,fips_48073.csv,1582,1360197,1.3
48075,fips_48075.csv,238,198413,0.19
48077,fips_48077.csv,615,519815,0.5
48079,fips_48079.csv,54,49806,0.05
48081,fips_48081.csv,179,152034,0.14
48083,fips_48083.csv,532,418555,0.4
48085,fips_48085.csv,79294,67822768,64.68
48087,fips_48087.csv,82,71350,0.07
48089,fips_48089.csv,739,643822,0.61
48091,fips_48091.csv,13772,11908184,11.36
48093,fips_48093.csv,735,645433,0.62
48097,fips_48097.csv,2311,1996026,1.9
48099,fips_48099.csv,4573,4017636,3.83
48103,fips_48103.csv,247,210946,0.2
48105,fips_48105.csv,78,62103,0.06
48107,fips_48107.csv,262,220440,0.21
48109,fips_48109.csv,48,43012,0.04
48111,fips_48111.csv,1,3309,0.0
48113,fips_48113.csv,96918,85862718,81.89
48115,fips_48115.csv,616,523660,0.5
48121,fips_48121.csv,63891,54602298,52.07
48123,fips_48123.csv,522,442644,0.42
48127,fips_48127.csv,107,90784,0.09
48129,fips_48129.csv,150,123605,0.12
48131,fips_48131.csv,132,109439,0.1
48133,fips_48133.csv,505,421053,0.4
48135,fips_48135.csv,9452,7979731,7.61
48137,fips_48137.csv,40,33543,0.03
48139,fips_48139.csv,15200,13084525,12.48
48141,fips_48141.csv,33205,29236192,27.88
48143,fips_48143.csv,1304,1111853,1.06
48147,fips_48147.csv,2177,1897042,1.81
48149,fips_48149.csv,615,528989,0.5
48151,fips_48151.csv,94,82538,0.08
48155,fips_48155.csv,24,22963,0.02
48157,fips_48157.csv,34790,30974976,29.54
48159,fips_48159.csv,567,479375,0.46
48161,fips_48161.csv,553,459680,0.44
48163,fips_48163.csv,147,121001,0.12
48165,fips_48165.csv,698,581248,0.55
48167,fips_48167.csv,24209,20997196,20.02
48169,fips_48169.csv,100,79429,0.08
48171,fips_48171.csv,905,779289,0.74
48173,fips_48173.csv,19,17676,0.02
48175,fips_48175.csv,227,192144,0.18
48177,fips_48177.csv,438,368453,0.35
48179,fips_48179.csv,1397,1184828,1.13
48181,fips_48181.csv,11905,10140159,9.67
48183,fips_48183.csv,6982,6064961,5.78
48185,fips_48185.csv,1089,944539,0.9
48187,fips_48187.csv,14289,12270173,11.7
48189,fips_48189.csv,1282,1121844,1.07
48191,fips_48191.csv,86,75019,0.07
48193,fips_48193.csv,403,356709,0.34
48197,fips_48197.csv,140,119589,0.11
48199,fips_48199.csv,2156,1816219,1.73
48201,fips_48201.csv,184064,163092510,155.54
48203,fips_48203.csv,3821,3161209,3.01
48205,fips_48205.csv,240,200719,0.19
48207,fips_48207.csv,324,286560,0.27
48209,fips_48209.csv,15616,12797891,12.21
48211,fips_48211.csv,122,106552,0.1
48213,fips_48213.csv,4273,3600165,3.43
48215,fips_48215.csv,14938,12870646,12.27
48217,fips_48217.csv,2131,1874674,1.79
48219,fips_48219.csv,1232,1060441,1.01
48221,fips_48221.csv,4382,3703690,3.53
48223,fips_48223.csv,1703,1445182,1.38
48225,fips_48225.csv,535,456269,0.44
48227,fips_48227.csv,2135,1798991,1.72
48229,fips_48229.csv,40,33031,0.03
48231,fips_48231.csv,9383,7843805,7.48
48233,fips_48233.csv,1389,1164467,1.11
48235,fips_48235.csv,50,44597,0.04
48237,fips_48237.csv,381,318532,0.3
48239,fips_48239.csv,602,510807,0.49
48241,fips_48241.csv,1044,876235,0.84
48245,fips_48245.csv,12659,10930171,10.42
48247,fips_48247.csv,100,83260,0.08
48249,fips_48249.csv,627,532244,0.51
48251,fips_48251.csv,11955,10046360,9.58
48253,fips_48253.csv,634,544715,0.52
48255,fips_48255.csv,214,176397,0.17
48257,fips_48257.csv,13018,10959980,10.45
48259,fips_48259.csv,2260,1899840,1.81
48261,fips_48261.csv,4,5453,0.01
48263,fips_48263.csv,20,19490,0.02
48265,fips_48265.csv,2302,2002866,1.91
48269,fips_48269.csv,1,3215,0.0
48273,fips_48273.csv,792,688001,0.66
48277,fips_48277.csv,2620,2291796,2.19
48279,fips_48279.csv,312,273977,0.26
48281,fips_48281.csv,885,736154,0.7
48283,fips_48283.csv,41,36875,0.04
48285,fips_48285.csv,692,603368,0.58
48287,fips_48287.csv,504,436427,0.42
48289,fips_48289.csv,361,244615,0.23
48291,fips_48291.csv,4823,4167478,3.97
48293,fips_48293.csv,907,776197,0.74
48295,fips_48295.csv,106,88744,0.08
48297,fips_48297.csv,398,331823,0.32
48299,fips_48299.csv,1274,1098762,1.05
48303,fips_48303.csv,18801,15955411,15.22
48309,fips_48309.csv,15562,13653453,13.02
48311,fips_48311.csv,17,15576,0.01
48313,fips_48313.csv,365,311726,0.3
48315,fips_48315.csv,470,397103,0.38
48317,fips_48317.csv,158,129917,0.12
48319,fips_48319.csv,93,80076,0.08
48321,fips_48321.csv,1473,1279573,1.22
48323,fips_48323.csv,1277,1046744,1.0
48325,fips_48325.csv,2447,2095307,2.0
48329,fips_48329.csv,12741,10249870,9.78
48331,fips_48331.csv,1025,897451,0.86
48335,fips_48335.csv,376,322554,0.31
48337,fips_48337.csv,857,702143,0.67
48339,fips_48339.csv,35004,29948868,28.56
48343,fips_48343.csv,507,430971,0.41
48347,fips_48347.csv,1384,1144172,1.09
48349,fips_48349.csv,2154,1866810,1.78
48351,fips_48351.csv,284,241464,0.23
48353,fips_48353.csv,695,593713,0.57
48355,fips_48355.csv,21566,18457645,17.6
48359,fips_48359.csv,75,65464,0.06
48361,fips_48361.csv,4884,4149921,3.96
48363,fips_48363.csv,1678,1391586,1.33
48365,fips_48365.csv,941,790175,0.75
48367,fips_48367.csv,11193,9319351,8.89
48369,fips_48369.csv,259,228322,0.22
48373,fips_48373.csv,2604,2219259,2.12
48375,fips_48375.csv,7300,6387969,6.09
48377,fips_48377.csv,140,112595,0.11
48381,fips_48381.csv,13055,11181623,10.66
48383,fips_48383.csv,121,107149,0.1
48385,fips_48385.csv,134,107590,0.1
48387,fips_48387.csv,284,221454,0.21
48391,fips_48391.csv,290,248306,0.24
48393,fips_48393.csv,25,23642,0.02
48395,fips_48395.csv,426,353796,0.34
48397,fips_48397.csv,8068,6797157,6.48
48399,fips_48399.csv,378,304495,0.29
48401,fips_48401.csv,2419,1979225,1.89
48403,fips_48403.csv,606,497219,0.47
48405,fips_48405.csv,170,139460,0.13
48407,fips_48407.csv,855,728029,0.69
48409,fips_48409.csv,4239,3675596,3.51
48411,fips_48411.csv,194,163175,0.16
48413,fips_48413.csv,81,72522,0.07
48415,fips_48415.csv,958,836636,0.8
48419,fips_48419.csv,438,375997,0.36
48421,fips_48421.csv,73,65609,0.06
48423,fips_48423.csv,11794,10089101,9.62
48425,fips_48425.csv,308,255339,0.24
48427,fips_48427.csv,568,471405,0.45
48429,fips_48429.csv,481,401622,0.38
48431,fips_48431.csv,41,38408,0.04
48433,fips_48433.csv,29,26214,0.02
48435,fips_48435.csv,87,76064,0.07
48437,fips_48437.csv,177,158475,0.15
48439,fips_48439.csv,123896,105156033,100.28
48441,fips_48441.csv,11749,9989099,9.53
48443,fips_48443.csv,29,24943,0.02
48447,fips_48447.csv,51,45634,0.04
48449,fips_48449.csv,1054,915971,0.87
48451,fips_48451.csv,8550,7130856,6.8
48453,fips_48453.csv,38515,33806339,32.24
48457,fips_48457.csv,575,495219,0.47
48459,fips_48459.csv,1622,1413387,1.35
48461,fips_48461.csv,120,103280,0.1
48463,fips_48463.csv,908,787655,0.75
48465,fips_48465.csv,1645,1402369,1.34
48467,fips_48467.csv,1706,1436123,1.37
48469,fips_48469.csv,4965,4306550,4.11
48471,fips_48471.csv,2014,1738090,1.66
48473,fips_48473.csv,3785,3216556,3.07
48475,fips_48475.csv,501,416246,0.4
48477,fips_48477.csv,1337,1151826,1.1
48479,fips_48479.csv,7718,6401731,6.11
48481,fips_48481.csv,1204,1036053,0.99
48485,fips_48485.csv,8492,7346303,7.01
48487,fips_48487.csv,628,533486,0.51
48489,fips_48489.csv,260,221082,0.21
48491,fips_48491.csv,50635,42853458,40.87
48493,fips_48493.csv,3139,2659771,2.54
48495,fips_48495.csv,244,210999,0.2
48497,fips_48497.csv,3896,3282512,3.13
48499,fips_48499.csv,2448,2113496,2.02
48501,fips_48501.csv,292,250544,0.24
48503,fips_48503.csv,767,657920,0.63
