fips,n_rows,n_features,target_mean,target_std,target_min,target_max,null_fraction
8033,58,120,12.205417995419864,0.7874992473766951,10.596634733096073,13.8878312195439,0.021695402298850575
8035,42836,120,13.358701899993013,0.37996146854835,9.998797732340453,16.34123920227253,0.012456617486849068
8037,4269,120,13.952920786503663,0.9083906677601395,10.819778284410283,17.341871082580436,0.013408682751620207
8039,3682,120,13.214688786615202,0.5118021996961793,10.357742824813725,15.610929988023816,0.02526932826362484
8041,59604,120,12.855267018987268,0.44222085974840514,9.798127036878302,16.46875252257149,0.004852862224011811
8043,4456,120,12.36047792919106,0.5595741799806139,9.017968479328726,15.129234226249329,0.013378964691801316
8045,5169,120,12.997695457969474,0.7857913634164744,9.472704636443673,16.15249707767565,0.01722609144257432
8047,505,120,13.084669394302049,0.5538161804367963,10.714417768752456,14.71159858252091,0.020808580858085807
8049,1311,120,13.346676124940881,0.7328584826523244,10.714417768752456,15.761420707019587,0.01690185608949911
8051,1376,120,13.39050881257936,0.9124403909259615,10.308952660644293,16.11809565095832,0.01108890503875969
8053,198,120,12.800050665760473,0.8314372437169435,10.46310334047155,17.022313801598205,0.1704124579124579
8055,658,120,12.16263653293157,0.8158301804570617,9.210340371976184,15.456447137457745,0.019566869300911855
8057,198,120,12.053292440724928,0.7657959081708182,9.392661928770137,15.373655176010823,0.07596801346801346
8059,54808,120,13.206379815040016,0.43046744681696675,9.210340371976184,17.086025817306634,0.0077096409283316306
8061,71,120,11.421750198952655,0.632879398658741,9.314700387300425,12.468436909997665,0.04647887323943662
8063,335,120,11.909825256094996,0.7517439141514726,9.104979856318357,13.345506928718539,0.016567164179104477
8065,562,120,12.89594183360002,0.7028220461407892,9.798127036878302,15.201804919084164,0.023976868327402135
8067,5285,120,13.022162907517828,0.7917032371702212,9.532423871145296,18.19126757962456,0.022005676442762537
8069,32359,120,13.099972530581839,0.4444457243849629,9.123256265069069,15.678411699463473,0.009271248596474962
8071,1458,120,12.07837303393514,0.6925665639957269,8.974618038455112,14.508657738524219,0.01310013717421125
8073,470,120,11.997077985240944,0.7220067465960343,9.22029070282935,15.009433026436708,0.013882978723404256
8075,1239,120,12.111524054591236,0.5775032129352161,8.85366542803745,15.123843377614453,0.006349206349206349
8077,17334,120,12.630871475533187,0.5223601488307033,9.210340371976184,15.926935145497161,0.008614572516441675
8079,246,120,12.610437187544523,0.8075081628991782,10.126631103850338,15.068273526459642,0.01785230352303523
8081,1644,120,12.170815433777681,0.6074407179605085,9.047821442478408,15.555976732804778,0.009767842660178426
8083,2250,120,12.469091227621776,0.5847347749944045,9.392661928770137,15.484160330030221,0.019703703703703702
8085,3402,120,12.683756518021074,0.5772381255980416,9.615805480084347,15.60727002719233,0.01573584166176759
8087,3099,120,12.404986851113332,0.5630844588564572,9.903487552536127,15.347419267889137,0.017970850812089923
8089,1369,120,11.685402060262891,0.6882418757554652,8.85366542803745,14.508657738524219,0.009282931580228878
8091,415,120,13.273080675914047,0.7647774777197681,9.9281801651265,15.053884789007542,0.02251004016064257
8093,3370,120,12.960202392983813,0.563813824767414,9.104979856318357,15.687312734865866,0.016478733926805142
8095,472,120,11.997620893459818,0.5768172589408217,9.903487552536127,13.698976741708323,0.0042019774011299435
8097,770,120,15.043366954344215,1.4249249387106664,10.011130461551485,18.132998671500584,0.005638528138528139
8099,554,120,11.791967431777879,0.7110107057647574,9.210340371976184,15.21299210847473,0.018757521058965103
8101,18402,120,12.267594254101054,0.5976805651712093,8.699514748210191,15.64005985001532,0.01890193094953447
8103,509,120,12.121447480454082,0.7710547414910782,8.987196820661973,15.89495209964411,0.010036018336607727
8105,949,120,12.183508632291138,0.7932352521432509,9.210340371976184,15.449641082988746,0.019160519845451352
8107,3224,120,13.509908566998549,0.8961620987684966,9.546812608597396,17.50188688186009,0.013164288668320926
8109,520,120,12.215843213802607,0.7988133485845527,8.85907931788153,15.547166103122624,0.02375
8111,119,120,12.823787770823236,0.600431183776495,11.225243392518447,14.592355297545787,0.009873949579831932
8113,772,120,14.211844950488212,1.2688591425335463,9.852194258148577,16.75467248002987,0.012186960276338515
8115,172,120,11.557694049399876,0.7328065325237373,8.85366542803745,13.270783382522602,0.0037306201550387596
8117,1492,120,14.041572809255921,0.7345969890684034,9.472704636443673,16.64872390202049,0.02157059874888293
8119,2305,120,12.981243881348401,0.5519025164693183,9.903487552536127,15.508370078537446,0.01312002892263196
